content,label
Giày phom đẹp nhưng hơi dính bẩn.. chỉnh lý giày còn lem keo nhìu quá làm mất mỹ quan phần đế..giay màu trắng nên khó vệ sinh.,3
Hí hí,5
"Áo rất đẹp, sẽ tiếp tục ủng hộ nếu có áo da mẫu đẹp khác",5
Giao hàng không đúng màu đã chọn,2
Dùng một thời gian xem thế nào,3
Mình 52kg mặc size M vẫn hơi rộng xíu nhưng chất lượng xuất sắc,4
Mà váy thì lại dài lê thê,1
Áo đôi cái áo nam cũng bằng nữ mặc dài rộng như váy,1
Giao nhầm 1Áo nhung van cho 5sao,4
Chất lượng kém phai màu,1
K đẹp như mong đợi,2
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền,5
Chất lượg rất tệ mới mặc đã đứt quai size 42 nhưg nhỏ bằg sz 38 áo bt mặc chật,1
M mua nhiều trên mạng nhưng lần này là ưng nhất,5
Hơi thất vọng,1
Không thích hàng lắm nhưng phù hợp với giá tiền,2
"Shop cbi hàng nhanh, shop nch dễ thươhg, nhiệt tình",5
Form ok,5
Đóng gói sản phẩm rất đẹp và chắc chắn,5
"Đặt 20 chai mà giao 18 chai , shop nói giải quyết mà chờ mãi ko thấy",2
"Chất lượng áo tốt 💖& rất đẹp💖💝, giống trong hình, đóng gói hàng đẹp👕✨ và gọn gàng👕✨, Thời gian giao hàng rất nhanh📨📨📨",5
Nhưng mà mặc vừa vặn,3
Tks shop yêu,4
Quá tệ,1
Sản phẩm Không như mong đợi,1
Chất lượng sản phẩm tuyệt vời,4
Áo mặc chật lưng nhưng cúp ngực bè ngang ko ôm sát,2
Chất lượng sản phẩm tuyệt vời,5
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn hàng dep,5
"Đóng gói đẹp, sản phẩm chất lương💕💕💕Cám ơn shop nhiều 💗",4
Mik mua về nha ai cug khen vua rẻ vừa đep,4
Đat sz M mà nguoi 50tuoi mac còn chat,1
Áo xinh như hình,3
Mua shop này tiền mất áo k mặc dc 🙃🙃,1
Chất lượng phù hợp giá tiền,3
"Cặp cxinh, vải đẹp, kết cấu dây kéo cặp hơi khó hiểu nhưng mà không sao, tỏng thể vẫn xinh",3
Ncl ổn so với giá,3
"Chất vại đẹp, y hình, shop tư vấn nhiệt tình <3",5
Giày lên form đẹp,3
Khi muốn đổi hàng cũng HD đổi nhiệt tình k giống như mấy shop khác,5
Cảm ơn shop rất nhiều♥️♥️,5
Quần vậy mà mỏng thế mặc sao ta,2
Sp giong hinh tuy nhien shop nen dong goi sp trong hop chac chan de ben van chuyen ko lam bien dang sp,3
Chất quần mịn đẹp.mình m6 47kg mặc size L vừa in,5
Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,5
Lần trc mua ăn hết mà quên ko kịp review,3
Hình in ko dc sắc nét lắmp,2
Vải quá mỏng Không đáng tiền,2
Chất lượng sản phẩm rất kém quá kém,1
Chất lượng sản phẩm tuyệt vời,4
Mua nhiều lẫn và rất hài lòng về phong cách phục vụ và chất lượng sản phẩm phù hợp với giá tiền,4
Áo đẹp vải tốt thừa chỉ một tí nhưng mặc vào thì cool <3 Chất lượng sản phẩm tuyệt vời,4
"Đi ăn ở kichi kichi nhân dịp khuyến mãi học sinh/sinh viên, đồ ăn ngon đa dạng, phục vụ tốt, khuyết điểm duy nhất là lúc tính tiền nhân viên nói voucher vs chương trình khuyến mãi chọn 1 trong 2, may là lúc sau quản lý chấp nhận voucher và khuyến mãi được áp dụng chung",4
Chưa sd nên chưa biết chất lượng,2
"Chất lượng sản phẩm tuyệt vời, mình vẫn ưng mẫu này nhất",5
Chủ shop tư vấn form chuẩn,4
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền,5
K đẹp lắm,2
"Áo giống hình, màu ở bên ngoài rất đẹp, shop lại còn cẩn thận nhắn tin lúc hàng về, lại còn có quà tặng nho nhỏ kèm theo 👍🏻👍🏻👍🏻 Mình chỉ thắc mắc là sao thấy mng bảo thơm lắm mà áo mình k có mùi gì cả :))))))",5
Giầy đi nhẹ và khá êm chân,4
Nhưng nhìn chung sp êm foam dáng tốt,2
Không phải kiểu hình 1 đường mà sp 1 nẻo,3
Giống như trong hình,3
Quần đẹp dày dặn lắm ạ,5
Giao hành nhanh ok,3
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh,5
"Thời gian giao hàng nhanh, Shop phục vụ rất tốt",5
Dòng chữ bị nhòe,3
Thời gian giao hàng rất nhanh,4
Rất thất vọng,1
kém lắm. tv sai đổ lỗi cho khách. có ai bán hàng mà sai tự nhận lỗi đâu ạ,1
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Shop phục vụ rất tốt,5
Rồng thêu còn đẹp tỉ mỉ nữa,4
Y hình,4
"Phun mạnh, hương tinh dầu sả bay khắp phòng thích quá thích lun. đèn led đổi màu rất đẹp. mình hài lòng lắm",4
Vải mỏng nhưng cho 5 sao luôn,5
"Shop nhiệt tình, giao hàng nhanh",3
Shop ơi bao giờ có màu đỏ về tiếp,4
Áo rất dễ thương,4
"Màu không giống hình, mình 57 kg mặc ko dc thoải mái, bó sát người ,chất ko đẹp dễ xù",1
Lần thứ 2 em mua hàng bên shop vẫn ưng như lần đầu,5
Shop tư vấn nhiệt tình,3
Chất lượng sản phẩm tuyệt vời mẫu mã đẹp,4
Form áo không đẹp như trong hình,2
"Quần đẹp, giao hàng rất nhanh, tks shop nhé",5
Nay giặt xong đem mặc mới thấy,1
Quần xinh nhưng ngắn và nhỏ so với mình,3
"Thời gian giao hàng nhanh, chịu khó gọi điện nhân hàng, chất lượng tạm ổn, bass chưa đc hay lắm, trebe rõ",3
Quần quá tệ,1
1 sao cũng k đáng,1
Đặt nhầm hàng size shop vẫn cho đổi cảm ơn shop,5
"Shop phục vụ rất tốt, Đóng gói sản phẩm rất đẹp và chắc chắn, Thời gian giao hàng rất nhanh",5
Shop phục vụ rất kém Chất lượng sản phẩm rất kém,1
Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời,5
"Áo đẹp lắm , y hình good shop",4
Chất lượng sản phẩm tuyệt vời cảm ơn sh lần nào od cũng rất ưng:-(😍😍😍😍😍 100 điểm,5
Giao hàng cũng nhanh nữa,3
pi rach 1sp .nt du koa online nhug ko tl,1
chất lượng tạm ổn,3
"Bề ngoài nhìn gọn gàng chắc chắn, về chất lượng thì đi 1 thời gian mới biết được",3
"Giày đẹp❤ thời gian giao hàng siêu nhanh lun , vừa đặt hôm qua hnay đã có r😂",5
San phạm bi lỏi,1
Đóng gói sản phẩm chắc chắn,3
Giày bị nhàu vs bẩn lau ko sạch,1
Shop tư vấn nhiệt tình,3
Váy với áo đều oki,3
Tuyệt vờii 😍😍,5
Áo đẹp vl luôn,5
Shop phuc vụ tốt,3
Chúc bạn thành công trong kinh doanh ta,3
"Áo dày, chắc, cầm nặng tay; dáng dài, mặc giấu quần oke, rất đáng tiền",5
Áo về thích lắm lun,5
"Đẹp lắm shop ơi, mình mập cứ sợ ko vừa, ai ngờ vừa y, cảm ơn shop",4
"Nhận được hàng rùi nè ,ui áo đẹp lắm luôn,mk chụp bị tối đó chứ ở ngoài đẹp hơn nhiều, phối đồ thì quá chuẩn rồi ,chủ shop dễ thương, nhiệt tình, sẽ ủng hộ shop dài dài",5
Chất lượng sản phẩm tuyệt vời..đáng tiền,5
"Năm ngoái cũng mua 1c quần warm bên shop r,quần chất khác so với năm ngoái cứng hơn shop ạ",2
Hàng k ik hình,1
quần với áo chất vải ok,4
Mùi thơm kiểu nhẹ nhẹ chứ k nồng mùi sả lắm.tks shop,4
Cam on shop nhiu,5
Balo như hình đẹp,4
"Điểm trừ duy nhất là phần chỉ may, nhất là ở phần tay, bị lộ ra ngoài nên nhìn hơi giống hàng ""chợ""",3
"Rất đẹp, giống hệt hình",4
Shop phục vụ rất tốt,4
Mùi vải hôi lắm,2
Chất mềm,5
hang tốt.đẹp,3
Chất lượng ok nhưng mình đặt áo màu đỏ giao cho mình màu đen mất rồi,3
Giá rẻ chất đẹp k chê vào đâu được :)),5
Đóng gói sản phẩm rất đẹp và chắc chắn,4
Có điều sợi dây buộc nhìn hơi lỏng,3
"Chất lượng sản phẩm tuyệt vời- shop dễ thương còn tặng quà cho mình nữa, tuy nhiên tóc mình rất ngắn hem cột tóc đc hehe",4
Áo giống mẫu chất okiiiii phù hợp với giá tiền,3
Một áo bị lỗi đường may,2
Chất lượng đúng với giá tiền,3
Màu xám vải dày dặn hơn so với màu đen và trắng,3
Yêu cầu shop xem lại vẫn cho shop 5*,5
Túi nhìn khá giống hình nhưng chất liệu ko tốt như m nghĩ,3
Chất lượng sản phẩm rất kém Shop phục vụ rất kém Rất không đáng tiền Thời gian giao hàng rất chậm,1
"Chất vải kém, mặc nóng",2
K như ở cap ghi chất dày dặn nặng tay,3
Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Rất không đáng tiền Thời gian giao hàng rất chậm,1
Chất lượng tam duoc,2
Chất lượng tạm được,3
Tiền 99k mà mua đc đôi v là ổn r,3
Cực đẹp với giá tiền,4
Sản phẩm ưng ý,3
"Co giãn tốt , thoải mái",5
"Sp mỏng,thấm hút k tốt",2
"Chưa biết sau này sao nhưng bây h thì rất tốt, giày nhẹ êm ái rất đáng tiền",4
Chất co giãn tốt nhưng dễ nhăn.Sau khi giặt phải là,3
Tay áo ko thêu,1
"Chất lượng sản phẩm phù hợp giá tiền, Tuy nhiên cùng size nhưng quần màu Xám lại dài và rộng hơn màu Đen, shop phục phụ tốt, rep tn hơi chậm",4
Sẽ ủng hộ shop tiếp 😙😙😙,5
"Ok, sản phẩm tốt",4
"Chất lượng thì khỏi phải nói nè, giao hàng siêu nhanh, còn bạn chủ shop phục vụ siêu dễ thương lun, sẽ ủng hộ shop tiếp nè ❤️",5
áo giống hình cả form lẫn màu,3
"Chất vải rất đẹp,sẽ ủng hộ nữa",4
feedback siêu yêu cho shop!!,5
Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,5
Đặt 3 cái,2
Sản phẩm bé so với miêu tả (canon 700d+sig17-50 k vừa cho 2 sao),2
Chất lượng sản phẩm tuyệt vời cam on shopii,5
Áo bình thường,3
Quần đepn vừa ý nhưng size hoi nhỏ khoảng 50lg mặc vừa,2
"giao hàng nhanh,chất lượng sp bước đầu tốt",5
Ảnh đăng 1 kiểu lúc nhận 1 kiểu,2
"Đóng gói chưa đc chắc lắm, chắc vch xa nên bị bục bẩn hàng",3
Chị chủ rep tn nhanh và nhiệt tình nữa,4
Ao dep hoi bi bo 1 chut.giao hang hoi lau,3
Chất lượng sản phẩm tuyệt vời hop phục vụ tận tình,5
Ngũ y hình,4
Chỉ mong giảm nhanh còn đón Tết :d,3
Sp rất đẹp lần sau rất muốn ủng hộ nữa,5
Chất da cá dày dặn,3
"Món quà tặng của shop rất tuyệt, thanks:-)",4
Hàng rất ưng ý,5
"Shop gói hàng xấu quá nên hỏng hết dáng túi, bị gập",2
"Mỗi ngày giao hàng càng kém chất lượng, không giống hàng mẫu",1
Nên đành chịu,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền,5
Áo hơi ngắn,3
Shop tư vấn nhiệt tình,3
"Giá cả phải chăng, áo đẹp, mặc êm và thoáng, sẽ ủng hộ shop",5
Nói chung là k thích như nhìn hình,2
Chất lượng sản phẩm tuyệt vời,5
Đồ dỏm nha mọi người,1
Áo này thích hợp cho người trên 60 kí mặc mới đẹp,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn chất đẹp,5
Quá okie với giá như thế này,3
Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền,4
Sản phẩm rất tốt,4
"Chất áo đẹp, form áo lên dáng cũng đẹp",5
Chát luọng đẹp,3
Giao hàng quá chậm,1
Giao sai r nói khách hẹp hòi ảnh đánh 2 stt 56 thay vì xin lỗi và có trách nhiệm vs thông tin đăng bán,1
Thái độ phục vụ tốt.,5
Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh,5
Giay minh mang k vua ma shop noi het size roi k pk sao,3
Lần sau ai mua thì chừa shop này ra nhé,1
Chất lượng sản phẩm tuyệt vời,5
Nói chung chỉ thích hợp với ai có ngực khủng,2
Hàng về rất nhanh và đẹp ạ ❤❤ shop nói chuyện rất dễ thương và nhiệt tình ❤❤❤,4
Hàng đẹp như hình 💋❤️,5
Mua 3 cái. 1 cái rách ngang lưng,3
"Bạn chủ rất là ân cần luôn, máy rất tốt trong tầm giá nha, ai muốn mua nên cân nhắc á",4
"Hàng đẹp, chất lượng nhưng mình đặt sz lớn lại giao sz quá bé ko mặc vừa",3
Chật đùi,2
"Chất lượng sản phẩm tạm được, phù hợp với giá bán",2
Chất lượng sản phẩm tạm được...so với giá tiền thì ok..còn so với hình mẫu k giống lắm,2
Đáng đồng tiền,5
Đáng để mua,3
Giao hàng siêu siêu nhanh,5
Chất lượng sản phẩm tốt,3
Áo k phải xanh rêu xám thì đúng hơn,2
Shop uy tín sản phẩm tuyệt vời lắm nha,4
Shop phục vụ rất tốt Shop phục vụ rất tốt Shop phục vụ rất tốt Shop phục vụ rất tốt Shop phục vụ rất tốt,5
Hơi trầm.,4
"Gối êm, vỏ gối rất đẹp",5
Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Hết size S mình đặt đại size M,4
Chất lượng sản phẩm tuyệt vời,5
Chất lượng tốt so với giá tiền,3
Đặt màu xám thì giao màu vàng ko hiểu đc!,3
Cổ áo cao lên đến miệng,1
Bán hàng nhái,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh rất hài lòng sản phẩm shop rất đáng yêu😊 mặc cái áo đi chơi any khó tính khen đẹp😂,5
Rộng wa,2
K nhu mong đợi...k nghĩ form lớn như vậy.,2
..,3
Hơi nhỏ nha ad,2
Sp dc nhưng giặt bị ra màu,2
Chất lượng sản phẩm tuyệt vờiy Rất đáng tiền Thời gian giao hàng rất nhanh,5
Áo đẹp,3
Áo mặc ok,3
Đã mua 2 túi,4
Chất lượng sản phẩm tạm được,3
"Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn, giao hàng chậm",4
"Ưng quá shop ơi, chủ shop còn tư vấn nhiệt tình dễ thương nữa",5
Shop phục vụ rất tốt,5
Áo mặc rất đẹp,5
Áo k ôm,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,5
Sp y hình,3
Rất đáng tiền,4
"Quần đẹp dã man, mặc lên dáng rất đẹp",4
Đường may xấu,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm chắc chắn,5
Chất lượng hơn cả sự mong đợi,5
"Áo quá rẻ, chất dày dặn lắm luôn ạ; ai nói áo mỏng mình cũng cạn lời 😂😂😂 size thoải mái, màu đẹp",4
Dùng bỏ rác văn phòng rất hợp lí,5
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền,5
"sản phẩm mỏng, ko đẹp như mong đợi",2
Dep,5
Size XL thì đúng size mình hơn,5
"Chất lượng sản phẩm k tốt , đường chỉ may lộn xộn , có nhiều chỗ hỡ chưa dc may",1
Không ngờ giá vẫn rất rẻ sau bao nhiêu năm,5
Shop phục vụ rất tốt,5
"Ren mềm mại, mịn đẹp",5
Đẹp lắn shop Ơi ko chê đâu đc ❤️❤️😍😍😘😘,5
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời,5
"đóng gói cẩn thận, bọc kỹ với xốp",3
Áo khoác đẹp lắm ạ❤,5
"Chất lượng sản phẩm tuyệt vời: vải mịn, mát",3
Gửi shop nè chất lượng sp tuyệt vời lên màu đẹp và mềm môi lắm nhé,5
quần dày dặn như hình khá ok,3
"Hộp lomo rách, ảnh bị cắt và mục nát. :(((",1
Đẹp *****,4
Túi hơi to,4
Nói chung phục vụ rất rất hài lòng,5
"Chất lượng sản phẩm tạm được Đóng gói sản phẩm tốt. 1 bộ vải mềm, 1 bộ vải cứng đơ",3
Sản phẩm y hình,5
Vải Chán...,1
"Thái độ của shop raat tốt, tư vấn đầy đủ cho khách",5
Thời gian giao hàng rất nhanh,3
"Áo màu trắng kem,đường may đẹp,vải hơi dầy chút",3
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chủ shop dễ thưn xinh gái hehe,5
Cám on shop nha,3
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn..vừa rẻ vừa đẹp..phục vụ tốt ạ,5
Mình rất ưng ý khi nhận hàng 😁😁,5
Chim ưng,4
"Đóng gói sản phẩm rất đẹp và chắc chắn, giao đúng hàng",4
"rất ok, chất lượng tương xứng với giá",5
Thanks,4
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh , chj chủ shop tư vấn bán hàng rất nhiệt tình , mk còn ủng hộ shop dài dài , cảm ơn shop nhìu 😁😁😁",5
Sản phẩm màu đậm xanh lét như màu mực vậy trông ghê,1
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,4
"Hàng nhận là nước xả dùng cho máy giặt, trên sp ko ghi, dùng đỡ vậy chứ nhà toàn giặt tay thôi",2
"Giày đẹp, mang êm chân lắm",4
Chưa nào mua hàng và vừa rẻ vừa đẹp như vậy,5
"Chất lượng sản phẩm tuyệt vời, đúng loại 1 như shop nói",5
Tôi thề,2
"Hơi ngắn nhưng vải ok, mặc thoải mái",4
Đóng gói sản phẩm rất đẹp và chắc chắn áo đẹp Thời gian giao hàng rất nhanh,4
"Chất lượng tốt, giao hàng nhanh, mặc vừa nhưng size hơi bé hơn so với tưởng tượng :(",4
Rất hài lòng,4
"Ngoài ra có 1 mẫu hết hàng thì shop ko báo mình, 1 mẫu khác hết màu shop cũng ko báo và tự đưa 1 màu khác vào",1
Lên màu rất đẹp và tô lên rất mịn môi,4
Thời gian giao hàng rất nhanh nhưng khi mua các b nên mua to hơn 1 sz nha lời khuyên chân thành nếu b nào muốn mua đôi này nhé ns chúng giày rất ok nhưng hơi kích chân 1 tí,3
Chất vải với giá này thì ok,3
"Đóng gói sản phẩm rất đẹp và chắc chắn, mực có con hơi nhỏ ạ , nhưng vẫn cho shop 5 *vì shop rất dễ thương, mình mua lần 2 này còn đc shop tặng thêm 2 con, mà đóng cũng đẹp lắm",5
"Sp như hình, form rộng",3
"Áo đẹp, form bự",4
Giao không dúng màu khăn đã đặt,1
"Mình mua đầm body, áo thun thái , quần short, váy .. mọi thứ đều đẹp lém nhoe",5
Áo hơi ngắn so với hình vải hơi xù nhưng màu đẹp nói chung là tạm đc,2
"Tiep do phuc vu khong nhiet tinh, doi 30 phut moi co banh ma con den truoc cac khach kia nhung ho lai duoc phuc vu truoc",1
Phần áo cắt bị nham nhở 😔,1
Áo thì rộng như váy,1
"vừa uống trà, vừa nịt bụng",3
Cùng một bộ nh áo khá dày dặn và dẹp còn quần thì mỏng và bám bụi,3
Mình đặt sai S nhưng lại ship sz M,1
":( Mình có 45kg cao 1m62 vòng ngực 86 mà mặc ngực chật ních, vải hơi cứng",1
Rat thich lun nak,5
Mình chưa thử dây đã đứt rồi :(,1
Cám ơn shop nha,5
"Áo bình thường, kg hút mô hôi, mặc nực muốn chết",1
Nói chung là e nhìn là mê áo rồi đó Do,4
"Túi đẹp, thiết kế cá tính",3
Chất áo rất xấu,1
Thất vọng lắm áo chật,1
Hàng đúng như đăng mẫu,5
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn, hàng mặc rất ok, rất đẹp 😍",5
Đồ rách vá 1 chùm như này mà cũng đem giao,1
Chất và kiểu dáng rất ok,5
Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời,5
Hàng đẹp vải giày giá phải chăng 😍,4
Nhưng chắc do mk béo vai nên mặc k đẹp,3
"Áo hơi có vết bẩn, chất áo đẹp",4
May size m hết hàng nên mạnh dạn lấy size l cuối cùng vừa zin,5
Quần legging chất mát tuy nhiên hơi dày và cứng co giãn ít,3
Rong hon so voi size chuan,2
Khuyên các bạn đừng hàm rẻ mà mua kẻo lại lỡ mua nhầm phải máy kém chất luợng giống mình,1
Chất lượng sản phẩm đúng như hình Đóng gói sản phẩm tạm được,4
"Vải OK, mình 1m53 nên mặc hơi dài nhưng vẫn rất thích, form đẹp",4
Ủng hộ shop dài dài,5
Vừa túi tiền,3
Chất vải okie mặc lên cực dth như tay hơi ngắn,3
Thời gian giao hàng nhanh,5
Chất lượng sản phẩm tuyệt vời :)),5
Sẽ ũng hộ mãi nè,4
"K như tưởng tượng của m nhưng mặc lên xinh và mát, k biết giặt có bị co k nữa,giá 100k là chuẩn chứ k p là rẻ :))",3
Nó to lắm =)) ai ốm thì đừng rước nhé,2
Vãi thật,1
Áo k giống ảnh lắm thật sự là thất vọng,1
Vải ok.đẹp,4
Sản phẩm k như hình vải xấu hơn trong hình,2
"giảm cân nhẹ nhàng, ko mệt mỏi như những loại trước đó m đã dùng. mua thêm vì m là mẹ bỉm sữa nên vẫn ăn nhìu, tháng 8 vừa rồi mới giảm 3kg",5
Vải êm,5
Chất lượng sản phẩm tuyệt vời,5
Chủ shop đág iu qas 😊😊 Chất lượng sản phẩm tuyệt vời,5
Sẽ mua lại khi có nhu cầu vì Chất lượng sản phẩm tuyệt vời,5
Tốt nhất lần sau khỏi mua,1
K ưng í cho lắm,2
Giá ok,5
(M cao 1.7m),4
Đóng gói sản phẩm rất đẹp và chắc chắn,4
Hàng đẹp y hình,4
"Tiền nào của đó, hàg k.m giảm giá ko good đc",3
Chất lượng sản phẩm kém,5
"Áo rẻ nên ko đòi hỏi quá cao, mặc ổn",4
Còn đc tặng kèm quà cho shop 10 sao luôn,5
"Thời gian giao hàng rất nhanh, áo trắng và đen chất đẹp còn 2 kẻ thì ko đẹp bằng, bị rách 1 chút trên cổ áo",3
"Vải mỏng chứ k dày, mua màu hồng nhạt rất ngọt lun, đường may hơi sơ xài phải đem ra tiệm sửa lại, nhưng mặc vẫn đẹp --> nên sửa lại chỗ kaki dày nhé",2
Không giống như hình Áo này nổi long giống áo cũ,1
Giao hàng nhanh,5
Ko đáng tiền,1
Tk shop nhé,5
Áo bị rách 1 đoạn,1
Giấy in đẹp,5
Đóng gói sản phẩm rất đẹp và chắc chắn,3
Rất không đáng tiền,1
Sp k như mình tưởng tượng,1
Sẽ ủng hộ shop dài dài ☺️,5
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn, xe cưng lắm ạ!!",5
Cạn lời,1
Nghe hợp lý ghê nhỉ,1
"Hàng méo mó, đóng gói kém",1
Hàng tốt nhé mọi người đảm bảo chất lượng luôn Chất lượng sản phẩm tuyệt vời,5
Cảm ơn shop vì món quà nhỏ,5
Vô cùng hài lòng cảm ơn shop nhiêu,4
Hơp lý với giá tiền,4
Hàng tốt,4
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng hơi chậm,4
Chất lượng sản phẩm tuyệt vời,5
Áo trắng đẹp nhưng áo đen bị giãn thun mặc rộng lắm,3
"Hàng đẹp, nghe rất thích",3
Màu mắt đẹp tuyệt vời luôn ý ạ,5
Áo màu ko giống hình,2
Chất lượng sản phẩm tạm được Đóng gói sản phẩm tạm được Giá cả chấp nhận được,2
"Chất lượng sản phẩm tốt, hàng ship đến nhanh",4
áo chưa mặc đã tưa chỉ rồi,1
Chất liệu không được dày dặn như trong ảnh nhưng chấp nhận được với mức giá rẻ,3
"Shop giao hàng nhanh lắm luôn, em check cũng ổn lắm :3 5 sao ạ :333 mãi iuuu shop <3",4
Thời gian chuẩn bị hàng lâu nhưng chấp nhận được,2
OK👍,4
"Áo rất đẹp,lần đầu đặt shop nhưng rất ưng ý",4
"Áo đúng mẫu, hàng chất lượng rất đẹp,mình rất hài lòng vs sản phẩm,cảm ơn shop💎💎💎💎💎",5
Làm ăn vớ vẩn,1
"Shop nói chuyện dễ thương, đáng yêu.... giao hàng nhanh",3
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,5
Đóng gói sản phẩm rất đẹp và chắc chắn,5
Ko giống hình lắm,1
Chất lượng sản phẩm bình thường so với giá,3
Giao nhầm size nữa chứ,1
Chỉ thích hợp với ai có ngực khủng,2
Chất lượng sản phẩm tuyệt vời,5
"Chỉ có điều áo hơi ngắn thôi, đc tặng kèm dây buộc tóc nữa :)",3
Giá rẻ hơn hẳn bên ngoài,3
Áo đẹp,5
Okk Chất lượng sản phẩm tuyệt vời,5
Sản phẩm tốt trong tầm giá,3
Còn chất lượng thì chưa biết,3
size 38 shop giao size 34 nhỏ xíu sao mặc được,1
Màu áo k giống trên ảnh .,2
Chất lượng bt phù hợp với giá tiền,3
Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,5
Rất đáng tiền,3
Nchung bán hàng đéo có tâm nt bảo thì còn xàm lồn,1
Áo giống hình,2
Dễ thươnggggg 😍😍😍,5
Ao ko Đc đep,1
Nói chung là quá thất vọng,1
"Vải mịn đẹp lắm mn ơi, đáng tiền lắm nhé",5
Hàng chuẩn xiaomi.mua được lúc sale 229k giá quá tốt,5
Shop phục vụ rất tốt.Tuy nhiên shop rep tin nhắn chậm.Lần sau khắc phục tốt hơn,2
form nhỏ k như hình,2
Chủ shop rất dễ chịu..thoải mái đổi trả nếu bạn k vừa ý.hàng y hình...giá khá rẻ so với cái áo dễ thương,4
"Hàng như hình, đẹp, hài lòng",3
Kinh tởm,1
Áo cổ polo hơi nhỏ so với tương tượng,4
Thái độ rất kém,1
Rất đáng tiền Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn,5
Hàng size 34 mà quá to,2
Chữ in nhỏ,1
"Chất lượng sản phẩm tuyệt vời, mua hàng shop cái nao cũng ưng",5
Chất lượng sản phẩm kém,1
Áo mỏng Thời gian giao hàng nhanh,3
"Áo đẹp, y hình mẫu",5
Bền hay không còn phải sử dụng đã,4
